typeProject;before;project;version;file;start;end;name;varArgs;parameterizedMethod;synchronized;parameterizedType;annotations;defaultMethod;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/Test.java;42;43;prepareTest;false;false;false;none;[];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/Test.java;45;45;runTest;false;false;false;none;[];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/Test.java;47;48;getDisplayName;false;false;false;none;[];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/Test.java;50;58;waitForReceivedEventCount;false;false;false;none;[];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/Test.java;60;62;getPrimaryResultMicros;false;false;false;none;[];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/Test.java;64;66;getPrimaryResultRate;false;false;false;none;[];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/Test.java;68;70;getOtherTestResults;false;false;false;none;[];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestRunnerActivity.java;41;48;onCreate;false;false;false;none;[Override];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestRunnerActivity.java;50;63;onResume;false;false;false;none;[Override];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestRunnerActivity.java;65;81;onEventMainThread;false;false;false;none;[Subscribe];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestRunnerActivity.java;83;90;onClickCancel;false;false;false;none;[];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestRunnerActivity.java;92;94;onClickKillProcess;false;false;false;none;[];false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestRunnerActivity.java;96;102;onDestroy;false;false;false;none;[];false;
