typeProject;before;project;version;file;start;end;switchString;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/history/HistoryActivity.java;120;161;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;145;154;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/HttpHelper.java;85;98;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/HttpHelper.java;113;126;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/HttpHelper.java;180;194;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/wifi/WifiConfigManager.java;85;92;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/DecodeHandler.java;56;64;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/encode/EncodeActivity.java;98;114;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/encode/VCardContactEncoder.java;120;134;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/encode/VCardContactEncoder.java;138;152;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/encode/QRCodeEncoder.java;227;310;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/CaptureActivity.java;270;276;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/CaptureActivity.java;278;284;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/CaptureActivity.java;327;350;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/CaptureActivity.java;365;384;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/CaptureActivity.java;456;481;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/camera/CameraConfigurationManager.java;64;84;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/glass/src/com/google/zxing/client/glass/CaptureActivity.java;132;139;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/glass/src/com/google/zxing/client/glass/DecodeRunnable.java;116;140;false;
